----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2196.57,  512,     0.37,    -1.11,   -18.75,     0.19,     0.29,     0.23

 2203.23,  512,    -9.80,     7.30,    -6.97,     0.87,      0.6,     0.30

 2209.87,  512,      0.5,    -6.33,    -7.97,    -1.38,      0.8,     0.66

 2216.47,  512,     -2.7,     3.22,   -12.57,     1.14,     0.64,     0.34

 2223.24,  512,    -5.43,     7.50,    -8.84,     0.20,     0.74,     -1.2

 2229.82,  512,    -2.24,    -8.74,   -10.20,     0.71,     0.22,     0.23

 2236.37,  512,     2.22,     9.83,   -10.36,     1.78,      0.5,     0.29

  2243.1,  512,    -7.27,    -3.95,   -13.26,     -1.3,     0.80,     0.75

 2249.64,  512,      5.2,     1.61,    -4.64,     1.11,     0.93,     0.26

 2256.23,  512,    -1.70,     3.80,   -17.23,     0.11,     0.69,     0.84

 2262.76,  512,    -8.57,    -4.79,    -5.58,      0.6,     0.41,      0.2

 2269.29,  512,     7.68,     3.73,   -11.60,     0.60,     0.30,     0.55

 2275.98,  512,    -10.4,     0.48,   -15.33,     0.10,     0.38,     0.37

 2282.50,  512,     3.53,     0.27,     0.53,      0.2,     0.50,     0.40

 2288.97,  512,     2.94,    -2.10,   -17.11,     0.14,      0.9,     0.26

 2295.66,  512,    -9.57,      6.8,     -8.6,     0.92,      0.8,     0.21

 2302.28,  512,     2.29,    -5.23,    -7.81,    -1.27,     0.10,     0.71

  2309.5,  512,     0.32,     0.47,   -13.21,     0.89,     0.41,     0.40

 2315.48,  512,    -5.22,     6.11,    -7.31,     0.25,     0.79,     0.97

 2322.15,  512,    -1.64,    -9.69,    -9.59,     0.66,     0.14,     0.12

 2328.75,  512,     2.40,     8.67,    -8.73,     1.81,     0.21,     0.12

 2335.43,  512,    -7.93,    -4.18,   -11.68,     -1.2,     0.89,     0.92

  2342.6,  512,     1.86,     -1.8,    -3.75,     0.87,     0.85,     0.25

 2348.56,  512,     1.40,     4.54,    -15.0,     0.17,     0.71,     0.87

 2355.15,  512,    -8.19,     -5.7,    -4.31,     0.36,     0.19,      0.4

 2361.71,  512,     7.78,     3.65,    -7.87,     0.35,     0.39,     0.40

 2368.37,  512,   -11.28,     0.23,   -14.29,      0.9,     0.35,     0.28

 2374.90,  512,    -1.23,     0.68,     0.16,     0.14,     0.51,     0.29

 2381.40,  512,      1.1,    -1.15,   -14.98,     0.33,     0.21,     0.19

 2388.10,  512,    -9.78,      7.2,    -6.97,      1.4,      0.5,     0.11

 2394.77,  512,     0.60,     -3.5,     -6.9,    -1.24,      0.7,     0.72

 2401.36,  512,     0.49,     0.57,   -12.53,     0.78,     0.71,     0.46

 2407.89,  512,    -4.75,     8.82,    -7.93,     0.35,     0.46,     0.87

 2414.57,  512,    -2.54,     -8.5,    -9.21,     0.99,     0.35,      0.1

  2421.9,  512,     2.33,     8.79,    -8.46,     1.72,     0.47,     0.11

 2427.78,  512,    -8.79,     0.99,   -12.83,     0.87,     0.67,     0.57

 2434.35,  512,     3.89,     0.61,    -4.16,     0.92,    -1.21,     0.29

 2440.97,  512,    -2.72,     5.81,   -15.35,     0.29,     0.46,     0.93

 2447.59,  512,   -10.76,    -3.34,    -4.92,     0.17,     0.45,     0.13

 2454.20,  512,     6.83,     3.52,     -9.2,     0.40,     0.28,     0.57

 2460.79,  512,   -11.36,     1.55,   -14.14,     0.22,     0.28,     0.53

 2467.40,  512,    -3.78,     1.14,     1.71,      0.5,     0.43,     0.54

 2473.97,  512,     1.89,    -1.35,   -15.12,     0.16,     0.15,     0.53

 2480.59,  512,   -10.84,     8.11,    -6.52,     1.13,     0.11,     0.46

 2487.27,  512,     1.37,    -3.72,    -4.78,    -1.20,     0.10,     0.97

 2493.88,  512,    -1.48,     0.42,    -11.9,     0.78,     0.67,      0.9

 2500.31,  512,    -6.65,     6.75,    -6.92,     0.14,     0.59,    -1.30

  2507.5,  512,    -1.76,    -7.64,    -8.54,    -1.11,     0.47,     0.26

 2513.68,  512,     0.23,     9.68,    -6.64,     1.47,     0.36,     0.57

 2520.25,  512,   -10.13,    -2.84,   -11.82,    -1.41,     0.68,    -1.15

  2527.5,  512,     1.80,     1.81,    -2.57,     0.98,     -1.0,      0.8

 2533.50,  512,    -3.50,     7.64,   -13.53,      0.0,     0.88,    -1.41

  2540.9,  512,    -6.91,    -1.80,    -1.79,     0.17,     0.20,     0.41

 2546.59,  512,     5.97,     6.67,     -9.1,     0.52,      0.4,    -1.13

 2553.22,  512,   -13.88,     1.64,   -15.27,      0.6,     0.69,     0.94

 2559.82,  512,     3.28,     2.56,    -1.19,      0.9,     0.35,     0.87

 2566.41,  512,     0.85,     0.75,   -17.46,      0.4,     0.27,     -1.0

 2572.92,  512,    -9.70,      7.1,    -3.25,     0.67,      0.5,     0.97

 2579.52,  512,     3.68,    -2.84,    -9.29,    -1.11,     0.19,    -1.18

 2586.32,  512,    -3.17,     1.67,    -13.8,     0.89,     0.43,     0.47

 2592.83,  512,    -6.62,     5.59,    -6.33,     0.48,     0.53,    -1.77

 2599.50,  512,      0.9,    -6.90,   -10.51,     0.79,     0.74,     0.30

  2606.2,  512,    -3.40,    11.34,    -7.22,     1.15,      0.2,    -1.60

 2612.75,  512,    -7.79,    -4.15,   -10.23,    -1.58,      0.5,    -1.46

 2619.40,  512,     3.51,     1.79,    -4.32,     0.74,    -1.15,     0.50

 2625.92,  512,    -8.44,     3.86,   -13.45,     0.80,     0.75,    -1.87

 2632.52,  512,    -4.37,    -3.39,     -3.5,     0.38,     0.98,     0.56

  2639.3,  512,     0.66,     6.57,    -13.3,      0.0,      0.2,    -1.64
